time,"Aircon Gate Status ()","Altitude (GPS) (feet)","Atmosphere Pressure_7E0 (kPa)","Average speed (mph)","Average speed (GPS) (mph)","Calculated instant fuel rate (gal./h)","Calculated Load_7E0 (%)","Coolant Temperature_7E0 (℉)","Distance travelled (miles)","Distance travelled (Today) (miles)","Distance travelled (total) (miles)","Distance travelled (Week) (miles)","Engine coolant temperature (℉)","Engine RPM (rpm)","Engine RPM x1000 (rpm)","Engine Run Time (Time since Ign-On) (sec.)","Engine Speed_7E0 (rpm)","Fuel economizer (based on fuel system status and throttle position) ()","Fuel used (gallon)","Fuel used (Today) (gallon)","Fuel used (total) (gallon)","Fuel used (Week) (gallon)","Fuel used price ($)","Fuel used price (Today) ($)","Fuel used price (total) ($)","Fuel used price (Week) ($)","HV battery intake air temperature (℉)","Hybrid/EV battery pack remaining charge (%)","Instant engine power (based on fuel consumption) (hp)","Intake Air Temperature_7E0 (℉)","Inverter Coolant Temp ()","Inverter Water Pump Revolution (rpm)","MAF air flow rate (g/sec)","Manifold Air Pressure_7E0 (kPa)","Mass Air Flow (g/sec)","MG1 revolution (rpm)","MG1 temperature (℉)","MG1 temperature after IG-ON (℉)","MG1 temperature Max (℉)","MG2 revolution (rpm)","MG2 temperature (℉)","MG2 temperature after IG-ON (℉)","MG2 temperature Max (℉)","Oxygen sensor 1 Wide Range Equivalence ratio ()","Oxygen sensor 1 Wide Range Voltage (V)","Power from MAF (hp)","Prohibit DC/DC converter signal ()","Speed (GPS) (mph)","State of Charge (%)","Temp of Batt TB1 (℉)","Temp of Batt TB2 (℉)","Temp of Batt TB3 (℉)","Throttle position (%)","Vehicle acceleration (g)","Vehicle Load (%)","Vehicle speed (mph)","Vehicle Speed_7E0 (mph)","Water Pump Running ()",Latitude,Longtitude,
13:36:24.874,1,-9.84252,101,,5.693739379209417,,42.745098039215684,174.20000000000002,,,,,174.20000000000002,1039,1,684,1050,,,,,,,,,,89.74139620050356,40.78431372549019,,111.2,38,3500,,43,7.5,3698,131,118.4,131,205,118.4,114.8,118.4,,,,0,2.0671027873188748,40.78431372549019,87.1829819180591,90.13499839780269,88.15293018997485,,,0.111390859845884,,0,0,37.3327178,-121.8814473,
13:36:25.182,1,-9.84252,101,,5.693739379209417,,28.235294117647058,174.20000000000002,,,,,174.20000000000002,1039,1,685,1100,,,,,,,,,,89.74139620050356,40.78431372549019,,111.2,38,3500,,25,2.62,3698,131,118.4,131,205,118.4,114.8,118.4,,,,0,2.0671027873188748,40.78431372549019,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0366216525520714,,2.485484768949336,0,37.3327178,-121.8814473,
13:36:25.365,1,-9.84252,101,,5.687310669470243,,28.235294117647058,174.20000000000002,,,,,174.20000000000002,1039,1,685,1100,,,,,,,,,,89.74139620050356,40.78431372549019,,111.2,38,3500,,25,2.62,3698,131,118.4,131,205,118.4,114.8,118.4,,,,0,3.414073893660379,40.78431372549019,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0366216525520714,,2.485484768949336,0,37.332707,-121.8814413,
13:36:25.533,1,-9.84252,101,,5.687310669470243,,28.235294117647058,174.20000000000002,,,,,174.20000000000002,1039,1,685,1100,,,,,,,,,,89.74139620050356,40.78431372549019,,111.2,38,3500,,25,2.62,3446,131,118.4,131,205,118.4,114.8,118.4,,,,0,3.414073893660379,40.78431372549019,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0366216525520714,,2.485484768949336,0,37.332707,-121.8814413,
13:36:25.646,1,-9.84252,101,,5.687310669470243,,28.235294117647058,174.20000000000002,,,,,174.20000000000002,1039,1,685,1100,,,,,,,,,,89.74139620050356,40.78431372549019,,111.2,38,3500,,25,2.62,3446,131,118.4,131,466,118.4,114.8,118.4,,,,0,3.414073893660379,40.78431372549019,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0366216525520714,,2.485484768949336,0,37.332707,-121.8814413,
13:36:25.922,1,-9.84252,101,,5.687310669470243,,28.235294117647058,174.20000000000002,,,,,174.20000000000002,1039,1,685,1100,,,,,,,,,,89.74139620050356,40.78431372549019,,111.2,38,3500,,25,2.62,3446,131,118.4,131,466,118.4,114.8,118.4,,,,0,3.414073893660379,40.78431372549019,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0366216525520714,,2.485484768949336,0,37.332707,-121.8814413,
13:36:26.265,1,-9.84252,101,,5.687310669470243,,28.235294117647058,174.20000000000002,,,,,174.20000000000002,1039,1,685,1100,,,,,,,,,,89.74139620050356,40.78431372549019,,111.2,38,3500,,25,2.62,3446,131,118.4,131,466,118.4,114.8,118.4,,,,0,3.414073893660379,40.78431372549019,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0366216525520714,,2.485484768949336,0,37.332707,-121.8814413,
13:36:26.419,1,-9.84252,101,,5.687310669470243,,28.235294117647058,174.20000000000002,,,,,174.20000000000002,1031,1,685,1100,,,,,,,,,,89.74139620050356,40.78431372549019,,111.2,38,3500,,25,2.62,3446,131,118.4,131,466,118.4,114.8,118.4,,,,0,3.414073893660379,40.78431372549019,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0366216525520714,,2.485484768949336,0,37.332707,-121.8814413,
13:36:26.490,1,-9.84252,101,,5.687310669470243,,28.235294117647058,174.20000000000002,,,,,174.20000000000002,1031,1,685,1100,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,25,2.62,3446,131,118.4,131,466,118.4,114.8,118.4,,,,0,3.414073893660379,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0366216525520714,,2.485484768949336,0,37.332707,-121.8814413,
13:36:26.656,1,-9.84252,101,,5.687310669470243,,25.49019607843137,174.20000000000002,,,,,174.20000000000002,1031,1,686,1023.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3446,131,118.4,131,466,118.4,114.8,118.4,,,,0,3.414073893660379,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.332707,-121.8814413,
13:36:26.810,1,-9.84252,101,,5.687310669470243,,25.49019607843137,174.20000000000002,,,,,174.20000000000002,1031,1,686,1023.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3247,131,118.4,131,466,118.4,114.8,118.4,,,,0,3.414073893660379,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.332707,-121.8814413,
13:36:26.882,1,-9.84252,101,,5.687310669470243,,25.49019607843137,174.20000000000002,,,,,174.20000000000002,1031,1,686,1023.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3247,131,118.4,131,408,118.4,114.8,118.4,,,,0,3.414073893660379,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.332707,-121.8814413,
13:36:26.945,1,-9.84252,101,,5.687310669470243,,25.49019607843137,174.20000000000002,,,,,174.20000000000002,1031,1,686,1023.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3247,131,118.4,131,408,118.4,114.8,118.4,,,,0,3.414073893660379,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.332707,-121.8814413,
13:36:27.217,1,-9.84252,101,,5.687310669470243,,25.49019607843137,174.20000000000002,,,,,174.20000000000002,1031,1,686,1023.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3247,131,118.4,131,408,118.4,114.8,118.4,,,,0,3.414073893660379,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.332707,-121.8814413,
13:36:27.352,1,-9.84252,101,,5.675383091323306,,25.49019607843137,174.20000000000002,,,,,174.20000000000002,1031,1,686,1023.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3247,131,118.4,131,408,118.4,114.8,118.4,,,,0,3.435972307354702,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326796,-121.8814215,
13:36:27.505,1,-9.84252,101,,5.675383091323306,,25.49019607843137,174.20000000000002,,,,,174.20000000000002,1019,1,686,1023.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3247,131,118.4,131,408,118.4,114.8,118.4,,,,0,3.435972307354702,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326796,-121.8814215,
13:36:27.606,1,-9.84252,101,,5.675383091323306,,25.49019607843137,174.20000000000002,,,,,174.20000000000002,1019,1,686,1023.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3247,131,118.4,131,408,118.4,114.8,118.4,,,,0,3.435972307354702,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326796,-121.8814215,
13:36:27.717,1,-9.84252,101,,5.675383091323306,,25.88235294117647,174.20000000000002,,,,,174.20000000000002,1019,1,687,1008.5,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.64,3247,131,118.4,131,408,118.4,114.8,118.4,,,,0,3.435972307354702,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326796,-121.8814215,
13:36:27.869,1,-9.84252,101,,5.675383091323306,,25.88235294117647,174.20000000000002,,,,,174.20000000000002,1019,1,687,1008.5,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.64,3106,131,118.4,131,408,118.4,114.8,118.4,,,,0,3.435972307354702,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326796,-121.8814215,
13:36:27.954,1,-9.84252,101,,5.675383091323306,,25.88235294117647,174.20000000000002,,,,,174.20000000000002,1019,1,687,1008.5,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.64,3106,131,118.4,131,526,118.4,114.8,118.4,,,,0,3.435972307354702,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326796,-121.8814215,
13:36:28.006,1,-9.84252,101,,5.675383091323306,,25.88235294117647,174.20000000000002,,,,,174.20000000000002,1019,1,687,1008.5,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.64,3106,131,118.4,131,526,118.4,114.8,118.4,,,,0,3.435972307354702,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326796,-121.8814215,
13:36:28.073,1,-9.84252,101,,5.675383091323306,,25.88235294117647,174.20000000000002,,,,,174.20000000000002,1019,1,687,1008.5,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.64,3106,131,118.4,131,526,118.4,114.8,118.4,,,,0,3.435972307354702,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326796,-121.8814215,
13:36:28.210,1,-9.84252,101,,5.675383091323306,,25.88235294117647,174.20000000000002,,,,,174.20000000000002,1000,1,687,1008.5,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.64,3106,131,118.4,131,526,118.4,114.8,118.4,,,,0,3.435972307354702,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326796,-121.8814215,
13:36:28.248,1,-9.84252,101,,5.672391943255174,,25.88235294117647,174.20000000000002,,,,,174.20000000000002,1000,1,687,1008.5,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.64,3106,131,118.4,131,526,118.4,114.8,118.4,,,,0,4.418864952894987,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.332665,-121.8814108,
13:36:28.284,1,-9.84252,101,,5.672391943255174,,25.88235294117647,174.20000000000002,,,,,174.20000000000002,1000,1,687,1008.5,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.64,3106,131,118.4,131,526,118.4,114.8,118.4,,,,0,4.418864952894987,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.332665,-121.8814108,
13:36:28.710,1,-9.84252,101,,5.672391943255174,,26.274509803921568,172.4,,,,,174.20000000000002,1000,1,688,996,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.67,3106,131,118.4,131,526,118.4,114.8,118.4,,,,0,4.418864952894987,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.349598345661337,0,37.332665,-121.8814108,
13:36:28.845,1,-9.84252,101,,5.672391943255174,,26.274509803921568,172.4,,,,,174.20000000000002,1000,1,688,996,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.67,3054,131,118.4,131,526,118.4,114.8,118.4,,,,0,4.418864952894987,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.349598345661337,0,37.332665,-121.8814108,
13:36:28.897,1,-9.84252,101,,5.672391943255174,,26.274509803921568,172.4,,,,,174.20000000000002,1000,1,688,996,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.67,3054,131,118.4,131,529,118.4,114.8,118.4,,,,0,4.418864952894987,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.349598345661337,0,37.332665,-121.8814108,
13:36:28.966,1,-9.84252,101,,5.672391943255174,,26.274509803921568,172.4,,,,,174.20000000000002,1000,1,688,996,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.67,3054,131,118.4,131,529,118.4,114.8,118.4,,,,0,4.418864952894987,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.349598345661337,0,37.332665,-121.8814108,
13:36:29.046,1,-9.84252,101,,5.672391943255174,,26.274509803921568,172.4,,,,,174.20000000000002,1000,1,688,996,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.67,3054,131,118.4,131,529,118.4,114.8,118.4,,,,0,4.418864952894987,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.349598345661337,0,37.332665,-121.8814108,
13:36:29.237,1,-9.84252,101,,5.672391943255174,,26.274509803921568,172.4,,,,,172.4,992,1,688,996,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.67,3054,131,118.4,131,529,118.4,114.8,118.4,,,,0,4.418864952894987,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.349598345661337,0,37.332665,-121.8814108,
13:36:29.323,1,-9.84252,101,,5.672391943255174,,26.274509803921568,172.4,,,,,172.4,992,1,688,996,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.67,3054,131,118.4,131,529,118.4,114.8,118.4,,,,0,4.418864952894987,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.349598345661337,0,37.332665,-121.8814108,
13:36:29.364,1,-9.84252,101,,5.668314985173653,,26.274509803921568,172.4,,,,,172.4,992,1,688,996,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.67,3054,131,118.4,131,529,118.4,114.8,118.4,,,,0,4.295121849052549,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.349598345661337,0,37.3326486,-121.8813949,
13:36:29.465,1,-9.84252,101,,5.668314985173653,,26.274509803921568,172.4,,,,,172.4,992,1,689,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3054,131,118.4,131,529,118.4,114.8,118.4,,,,0,4.295121849052549,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326486,-121.8813949,
13:36:29.785,1,-9.84252,101,,5.668314985173653,,26.274509803921568,172.4,,,,,172.4,992,1,689,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3121,131,118.4,131,529,118.4,114.8,118.4,,,,0,4.295121849052549,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326486,-121.8813949,
13:36:30.015,1,-9.84252,101,,5.668314985173653,,26.274509803921568,172.4,,,,,172.4,992,1,689,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3121,131,118.4,131,436,118.4,114.8,118.4,,,,0,4.295121849052549,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326486,-121.8813949,
13:36:30.065,1,-9.84252,101,,5.668314985173653,,26.274509803921568,172.4,,,,,172.4,992,1,689,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3121,131,118.4,131,436,118.4,114.8,118.4,,,,0,4.295121849052549,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326486,-121.8813949,
13:36:30.126,1,-9.84252,101,,5.668314985173653,,26.274509803921568,172.4,,,,,172.4,992,1,689,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3121,131,118.4,131,436,118.4,114.8,118.4,,,,0,4.295121849052549,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326486,-121.8813949,
13:36:30.259,1,-9.84252,101,,5.668314985173653,,26.274509803921568,172.4,,,,,172.4,998,1,689,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3121,131,118.4,131,436,118.4,114.8,118.4,,,,0,4.295121849052549,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326486,-121.8813949,
13:36:30.276,1,-9.84252,101,,5.663317684891938,,26.274509803921568,172.4,,,,,172.4,998,1,689,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3121,131,118.4,131,436,118.4,114.8,118.4,,,,0,3.5961203239778152,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326353,-121.8813844,
13:36:30.353,1,-9.84252,101,,5.663317684891938,,26.274509803921568,172.4,,,,,172.4,998,1,689,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,3121,131,118.4,131,436,118.4,114.8,118.4,,,,0,3.5961203239778152,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326353,-121.8813844,
13:36:30.501,1,-9.84252,101,,5.663317684891938,,26.666666666666668,172.4,,,,,172.4,998,1,690,993.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,24,2.68,3121,131,118.4,131,436,118.4,114.8,118.4,,,,0,3.5961203239778152,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326353,-121.8813844,
13:36:30.633,1,-9.84252,101,,5.663317684891938,,26.666666666666668,172.4,,,,,172.4,998,1,690,993.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,24,2.68,3094,131,118.4,131,436,118.4,114.8,118.4,,,,0,3.5961203239778152,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326353,-121.8813844,
13:36:30.712,1,-9.84252,101,,5.663317684891938,,26.666666666666668,172.4,,,,,172.4,998,1,690,993.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,24,2.68,3094,131,118.4,131,509,118.4,114.8,118.4,,,,0,3.5961203239778152,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326353,-121.8813844,
13:36:30.765,1,-9.84252,101,,5.663317684891938,,26.666666666666668,172.4,,,,,172.4,998,1,690,993.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,24,2.68,3094,131,118.4,131,509,118.4,114.8,118.4,,,,0,3.5961203239778152,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326353,-121.8813844,
13:36:30.837,1,-9.84252,101,,5.663317684891938,,26.666666666666668,172.4,,,,,172.4,998,1,690,993.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,24,2.68,3094,131,118.4,131,509,118.4,114.8,118.4,,,,0,3.5961203239778152,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326353,-121.8813844,
13:36:31.311,1,-9.84252,101,,5.663317684891938,,26.666666666666668,172.4,,,,,172.4,1003,1,690,993.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,24,2.68,3094,131,118.4,131,509,118.4,114.8,118.4,,,,0,3.5961203239778152,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326353,-121.8813844,
13:36:31.345,1,-16.732685758042663,101,,5.659169607518205,,26.666666666666668,172.4,,,,,172.4,1003,1,690,993.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,24,2.68,3094,131,118.4,131,509,118.4,114.8,118.4,,,,0,4.19216890504041,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326193,-121.8813746,
13:36:31.414,1,-16.732685758042663,101,,5.659169607518205,,26.666666666666668,172.4,,,,,172.4,1003,1,690,993.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,24,2.68,3094,131,118.4,131,509,118.4,114.8,118.4,,,,0,4.19216890504041,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,3.7282271534240037,0,37.3326193,-121.8813746,
13:36:31.522,1,-16.732685758042663,101,,5.659169607518205,,26.274509803921568,172.4,,,,,172.4,1003,1,691,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.7,3094,131,118.4,131,509,118.4,114.8,118.4,,,,0,4.19216890504041,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.04272526131075,,4.970969537898672,0,37.3326193,-121.8813746,
13:36:31.686,1,-16.732685758042663,101,,5.659169607518205,,26.274509803921568,172.4,,,,,172.4,1003,1,691,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.7,2925,131,118.4,131,509,118.4,114.8,118.4,,,,0,4.19216890504041,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.04272526131075,,4.970969537898672,0,37.3326193,-121.8813746,
13:36:31.736,1,-16.732685758042663,101,,5.659169607518205,,26.274509803921568,172.4,,,,,172.4,1003,1,691,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.7,2925,131,118.4,131,628,118.4,114.8,118.4,,,,0,4.19216890504041,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.04272526131075,,4.970969537898672,0,37.3326193,-121.8813746,
13:36:31.805,1,-16.732685758042663,101,,5.659169607518205,,26.274509803921568,172.4,,,,,172.4,1003,1,691,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.7,2925,131,118.4,131,628,118.4,114.8,118.4,,,,0,4.19216890504041,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.04272526131075,,4.970969537898672,0,37.3326193,-121.8813746,
13:36:31.879,1,-16.732685758042663,101,,5.659169607518205,,26.274509803921568,172.4,,,,,172.4,1003,1,691,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.7,2925,131,118.4,131,628,118.4,114.8,118.4,,,,0,4.19216890504041,40.3921568627451,87.37978301670866,90.13499839780269,88.15293018997485,,,0.04272526131075,,4.970969537898672,0,37.3326193,-121.8813746,
13:36:32.033,1,-16.732685758042663,101,,5.659169607518205,,26.274509803921568,172.4,,,,,172.4,995,1,691,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.7,2925,131,118.4,131,628,118.4,114.8,118.4,,,,0,4.19216890504041,40.3921568627451,87.37978301670866,90.13499839780269,88.15293018997485,,,0.04272526131075,,4.970969537898672,0,37.3326193,-121.8813746,
13:36:32.112,1,-16.732685758042663,101,,5.659169607518205,,26.274509803921568,172.4,,,,,172.4,995,1,691,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.7,2925,131,118.4,131,628,118.4,114.8,118.4,,,,0,4.19216890504041,40.3921568627451,87.37978301670866,90.13499839780269,88.15293018997485,,,0.04272526131075,,4.970969537898672,0,37.3326193,-121.8813746,
13:36:32.305,1,-9.84252,101,,5.659185163440399,,26.274509803921568,172.4,,,,,172.4,995,1,691,995.25,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.7,2925,131,118.4,131,628,118.4,114.8,118.4,,,,0,5.665328153645728,40.3921568627451,87.37978301670866,90.13499839780269,88.15293018997485,,,0.04272526131075,,4.970969537898672,0,37.3325992,-121.88136,
13:36:32.594,1,-9.84252,101,,5.659185163440399,,26.666666666666668,172.4,,,,,172.4,995,1,692,996.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,2925,131,118.4,131,628,118.4,114.8,118.4,,,,0,5.665328153645728,40.3921568627451,87.37978301670866,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.970969537898672,0,37.3325992,-121.88136,
13:36:32.733,1,-9.84252,101,,5.659185163440399,,26.666666666666668,172.4,,,,,172.4,995,1,692,996.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,2864,131,118.4,131,628,118.4,114.8,118.4,,,,0,5.665328153645728,40.3921568627451,87.37978301670866,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.970969537898672,0,37.3325992,-121.88136,
13:36:32.789,1,-9.84252,101,,5.659185163440399,,26.666666666666668,172.4,,,,,172.4,995,1,692,996.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,2864,131,118.4,131,677,118.4,114.8,118.4,,,,0,5.665328153645728,40.3921568627451,87.37978301670866,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.970969537898672,0,37.3325992,-121.88136,
13:36:32.850,1,-9.84252,101,,5.659185163440399,,26.666666666666668,172.4,,,,,172.4,995,1,692,996.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,2864,131,118.4,131,677,118.4,114.8,118.4,,,,0,5.665328153645728,40.3921568627451,87.37978301670866,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.970969537898672,0,37.3325992,-121.88136,
13:36:32.919,1,-9.84252,101,,5.659185163440399,,26.666666666666668,172.4,,,,,172.4,995,1,692,996.75,,,,,,,,,,89.74139620050356,40.3921568627451,,111.2,38,3500,,23,2.68,2864,131,118.4,131,677,118.4,114.8,118.4,,,,0,5.665328153645728,40.3921568627451,87.1829819180591,90.13499839780269,88.15293018997485,,,0.0411993591210803,,4.970969537898672,0,37.3325992,-121.88136,
